https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1621112400000,2021-05-15 21:00:00,BTC/USDT,48275.07,48800.00,48257.28,48479.57,10051.531,487604623.73147,105327
1621108800000,2021-05-15 20:00:00,BTC/USDT,48157.36,48678.00,48073.90,48275.08,17373.794,840312528.72335,173225
1621105200000,2021-05-15 19:00:00,BTC/USDT,47938.47,48159.80,46888.00,48157.36,30039.262,1425696852.59533,314488
1621101600000,2021-05-15 18:00:00,BTC/USDT,47847.78,48248.58,47500.00,47938.47,17590.303,842814639.74337,174380
1621098000000,2021-05-15 17:00:00,BTC/USDT,47923.37,48254.16,47411.00,47847.78,23446.589,1121471010.96173,241108
1621094400000,2021-05-15 16:00:00,BTC/USDT,49019.97,49033.08,47562.25,47923.37,36710.122,1766580164.12592,386788
1621090800000,2021-05-15 15:00:00,BTC/USDT,49404.08,49594.42,48867.81,49019.96,10025.375,493224275.80419,113509
1621087200000,2021-05-15 14:00:00,BTC/USDT,49048.99,49575.71,48878.96,49405.83,18835.559,928035546.09995,189025
1621083600000,2021-05-15 13:00:00,BTC/USDT,49205.76,49398.03,48763.70,49049.00,13815.741,678420638.91410,140476
1621080000000,2021-05-15 12:00:00,BTC/USDT,48959.41,49370.18,48689.42,49205.76,14940.276,732908303.96530,144416
1621076400000,2021-05-15 11:00:00,BTC/USDT,48408.70,49035.00,48371.40,48959.41,14652.455,713712743.12607,156189
1621072800000,2021-05-15 10:00:00,BTC/USDT,48695.89,48695.89,47809.27,48408.71,28014.464,1350486496.04815,287381
1621069200000,2021-05-15 09:00:00,BTC/USDT,48863.22,49300.00,48360.70,48695.89,19024.628,928230421.52612,193322
1621065600000,2021-05-15 08:00:00,BTC/USDT,48510.01,49084.05,48229.27,48863.22,21205.124,1030845844.94864,225190
1621062000000,2021-05-15 07:00:00,BTC/USDT,48997.65,49086.56,48404.00,48510.00,19027.878,928107429.17354,198535
1621058400000,2021-05-15 06:00:00,BTC/USDT,49696.20,49696.21,48633.32,48992.35,21284.041,1046393780.50834,212090
1621054800000,2021-05-15 05:00:00,BTC/USDT,49352.00,49750.00,49150.28,49696.20,12659.847,625996601.35422,125417
1621051200000,2021-05-15 04:00:00,BTC/USDT,49677.54,49900.00,49178.79,49352.01,13672.307,678127808.65891,126872
1621047600000,2021-05-15 03:00:00,BTC/USDT,50124.98,50124.99,49639.21,49675.11,9167.019,457208463.90587,94947
1621044000000,2021-05-15 02:00:00,BTC/USDT,50650.89,50682.33,50054.63,50124.99,7739.671,389817181.13254,81899
1621040400000,2021-05-15 01:00:00,BTC/USDT,49487.82,50709.43,49390.62,50650.96,16564.663,831725691.16013,154183
1621036800000,2021-05-15 00:00:00,BTC/USDT,49873.26,50338.64,49310.83,49487.82,18319.620,910498813.96466,174893
1621033200000,2021-05-14 23:00:00,BTC/USDT,49930.00,50204.74,49758.20,49873.27,9271.099,463416356.76480,85801
1621029600000,2021-05-14 22:00:00,BTC/USDT,49824.92,50157.00,49640.99,49930.00,11010.591,549278594.20611,101040
1621026000000,2021-05-14 21:00:00,BTC/USDT,49191.45,49875.05,49064.71,49824.91,14213.258,704319842.19289,150144
1621022400000,2021-05-14 20:00:00,BTC/USDT,50190.35,50342.74,49100.00,49191.01,23319.234,1157684203.13091,225660
1621018800000,2021-05-14 19:00:00,BTC/USDT,50518.39,50524.48,50124.25,50188.78,9770.316,491428812.56691,99180
1621015200000,2021-05-14 18:00:00,BTC/USDT,50622.40,50770.95,50369.54,50516.16,11034.712,557784314.42373,103773
1621011600000,2021-05-14 17:00:00,BTC/USDT,50861.00,51068.55,50560.31,50622.40,10508.202,533729499.11527,103621
1621008000000,2021-05-14 16:00:00,BTC/USDT,51240.99,51348.35,50718.28,50861.00,12951.861,661078828.13858,135362
1621004400000,2021-05-14 15:00:00,BTC/USDT,50920.06,51533.00,50920.06,51241.26,18025.145,924518419.19617,187399
1621000800000,2021-05-14 14:00:00,BTC/USDT,50959.49,50980.00,50521.46,50920.07,11535.170,585187163.61720,117903
1620997200000,2021-05-14 13:00:00,BTC/USDT,50350.00,51019.92,50052.96,50960.71,15737.353,795926567.87544,161737
1620993600000,2021-05-14 12:00:00,BTC/USDT,50568.99,50649.76,50264.94,50349.99,10574.283,533063360.40834,110531
1620990000000,2021-05-14 11:00:00,BTC/USDT,50759.99,51000.00,50510.43,50569.00,11810.147,599112582.95508,121479
1620986400000,2021-05-14 10:00:00,BTC/USDT,50457.54,50790.11,50251.11,50760.00,12139.724,612757886.63648,115318
1620982800000,2021-05-14 09:00:00,BTC/USDT,50420.27,50844.00,50212.32,50457.54,15767.147,797465004.44583,152224
1620979200000,2021-05-14 08:00:00,BTC/USDT,50045.73,50487.21,49941.05,50420.27,13757.833,691453970.78231,139884
1620975600000,2021-05-14 07:00:00,BTC/USDT,49105.01,50319.04,49105.00,50043.74,20299.321,1012319726.83743,190224
1620972000000,2021-05-14 06:00:00,BTC/USDT,49690.42,49744.30,48886.07,49105.00,12261.831,602985149.45222,128524
1620968400000,2021-05-14 05:00:00,BTC/USDT,49242.84,49785.00,49096.01,49694.16,9821.868,485447839.81852,111366
1620964800000,2021-05-14 04:00:00,BTC/USDT,49203.66,49581.14,48870.41,49241.72,12997.799,640090906.12168,132332
1620961200000,2021-05-14 03:00:00,BTC/USDT,49503.10,49700.27,49064.52,49203.15,11017.181,544385300.18446,115905
1620957600000,2021-05-14 02:00:00,BTC/USDT,50069.77,50117.58,49478.10,49503.10,12489.071,620527580.60911,123103
1620954000000,2021-05-14 01:00:00,BTC/USDT,50062.54,50414.05,49888.00,50069.78,11724.658,588197275.20631,124389
1620950400000,2021-05-14 00:00:00,BTC/USDT,49706.27,50279.97,49534.30,50062.54,17031.198,851063857.18737,180107
1620946800000,2021-05-13 23:00:00,BTC/USDT,48896.21,49773.57,48447.02,49707.90,16433.335,807046573.33515,194859
1620943200000,2021-05-13 22:00:00,BTC/USDT,49605.69,49932.90,48889.89,48896.21,14117.413,697779306.78543,159897
1620939600000,2021-05-13 21:00:00,BTC/USDT,49350.22,49918.99,49052.49,49605.68,12302.059,610175909.21293,160045
1620936000000,2021-05-13 20:00:00,BTC/USDT,48635.03,49507.66,48410.00,49350.23,16859.961,828022462.11757,212184
1620932400000,2021-05-13 19:00:00,BTC/USDT,47903.94,49400.00,47892.22,48635.63,25252.758,1232071643.58981,300834
1620928800000,2021-05-13 18:00:00,BTC/USDT,48474.94,48982.35,47716.45,47906.68,34755.618,1681686054.54271,395853
1620925200000,2021-05-13 17:00:00,BTC/USDT,48685.42,48885.10,46994.97,48476.39,68126.199,3273197389.33281,759730
1620921600000,2021-05-13 16:00:00,BTC/USDT,49678.96,50464.21,48500.00,48685.42,34718.076,1716813622.95743,386490
1620918000000,2021-05-13 15:00:00,BTC/USDT,50340.01,50433.66,49522.11,49679.57,21515.009,1075089026.02808,219776
1620914400000,2021-05-13 14:00:00,BTC/USDT,50520.88,50878.95,50250.17,50340.01,18902.406,956089861.73705,184661
1620910800000,2021-05-13 13:00:00,BTC/USDT,50188.44,50628.54,49640.00,50520.89,22260.614,1117391651.04158,224782
1620907200000,2021-05-13 12:00:00,BTC/USDT,49813.31,50399.00,49549.42,50188.44,20091.509,1006143901.99497,214377
1620903600000,2021-05-13 11:00:00,BTC/USDT,49225.99,49941.14,48500.00,49813.31,29160.443,1434722305.20447,346156
1620900000000,2021-05-13 10:00:00,BTC/USDT,49298.40,50324.00,48950.00,49226.00,33328.407,1654395749.73856,421042
1620896400000,2021-05-13 09:00:00,BTC/USDT,50079.89,50438.50,48820.68,49294.71,33672.474,1673374330.03276,389493
1620892800000,2021-05-13 08:00:00,BTC/USDT,50893.36,50963.89,50000.00,50079.90,18822.991,949024369.02626,203945
1620889200000,2021-05-13 07:00:00,BTC/USDT,51320.05,51358.00,50670.10,50893.36,10142.686,516989428.90391,117805
1620885600000,2021-05-13 06:00:00,BTC/USDT,50892.34,51334.26,50748.17,51320.06,13263.674,677223362.27812,136634
1620882000000,2021-05-13 05:00:00,BTC/USDT,50454.41,51066.00,50446.32,50890.92,13038.419,663357330.96157,137696
1620878400000,2021-05-13 04:00:00,BTC/USDT,50477.05,51000.00,50301.71,50454.41,20489.204,1039589127.07257,213815
1620874800000,2021-05-13 03:00:00,BTC/USDT,50293.24,50526.11,49570.30,50477.14,25256.717,1260484315.16182,249766
1620871200000,2021-05-13 02:00:00,BTC/USDT,50521.38,50836.85,50043.21,50293.25,20309.666,1024183512.31724,220011
1620867600000,2021-05-13 01:00:00,BTC/USDT,49664.11,50580.00,49319.96,50522.19,34021.707,1703577789.97240,391732
1620864000000,2021-05-13 00:00:00,BTC/USDT,49596.75,50463.81,45596.32,49664.00,95635.344,4662910731.49831,1285321
1620860400000,2021-05-12 23:00:00,BTC/USDT,52944.26,52949.00,48503.74,49595.76,71502.337,3649970065.59586,817086
1620856800000,2021-05-12 22:00:00,BTC/USDT,54562.00,54772.05,51561.65,52944.27,72024.200,3794244714.62122,856960
1620853200000,2021-05-12 21:00:00,BTC/USDT,54459.49,54761.90,54329.78,54562.00,6736.414,367352318.89394,93151
1620849600000,2021-05-12 20:00:00,BTC/USDT,54468.97,54697.10,54027.48,54459.49,11665.965,634391122.61878,124384
1620846000000,2021-05-12 19:00:00,BTC/USDT,54141.11,54564.58,53555.85,54468.36,20100.812,1087353648.56940,209984
1620842400000,2021-05-12 18:00:00,BTC/USDT,54924.13,55193.00,53616.29,54141.12,31574.210,1712789336.82564,343865
1620838800000,2021-05-12 17:00:00,BTC/USDT,55069.97,55352.25,54744.62,54924.14,16681.758,918814418.03210,165040
1620835200000,2021-05-12 16:00:00,BTC/USDT,55540.65,55719.49,54450.81,55070.00,35593.924,1958356532.69785,375902
1620831600000,2021-05-12 15:00:00,BTC/USDT,56112.05,56170.00,55300.00,55540.65,26868.924,1497747677.40180,266995
1620828000000,2021-05-12 14:00:00,BTC/USDT,56788.00,56888.88,56051.00,56112.06,16783.333,949093056.94530,148845
1620824400000,2021-05-12 13:00:00,BTC/USDT,56360.44,56912.30,55824.88,56788.00,23327.069,1312985435.06439,202067
1620820800000,2021-05-12 12:00:00,BTC/USDT,56472.06,56662.00,56244.00,56360.44,12899.970,727851747.76486,123195
1620817200000,2021-05-12 11:00:00,BTC/USDT,56116.48,56530.00,56088.28,56472.06,10869.280,612295370.90484,108522
1620813600000,2021-05-12 10:00:00,BTC/USDT,56896.85,56903.71,56035.98,56116.47,20456.033,1153208905.24527,189306
1620810000000,2021-05-12 09:00:00,BTC/USDT,56998.91,57265.00,56805.60,56896.84,10468.168,596737929.03753,90909
1620806400000,2021-05-12 08:00:00,BTC/USDT,57176.69,57259.99,56702.25,56998.36,12598.809,717090969.90471,111083
1620802800000,2021-05-12 07:00:00,BTC/USDT,57080.00,57294.95,56933.40,57177.01,6846.492,391381543.33737,72336
1620799200000,2021-05-12 06:00:00,BTC/USDT,57279.10,57419.68,56960.03,57080.01,7602.814,434756686.59454,85050
1620795600000,2021-05-12 05:00:00,BTC/USDT,57407.57,57550.00,57211.21,57279.11,8221.742,471957960.37419,70412
1620792000000,2021-05-12 04:00:00,BTC/USDT,57815.71,58049.99,57341.32,57407.56,11959.897,689878352.88757,110669
1620788400000,2021-05-12 03:00:00,BTC/USDT,57204.35,57922.01,57016.40,57813.05,11929.170,686244818.50125,119757
1620784800000,2021-05-12 02:00:00,BTC/USDT,57075.29,57371.28,56969.59,57203.94,6469.717,369757342.08288,70063
1620781200000,2021-05-12 01:00:00,BTC/USDT,57387.20,57405.60,56970.59,57075.30,5725.302,327178719.54279,62981
1620777600000,2021-05-12 00:00:00,BTC/USDT,56712.70,57400.00,56600.00,57387.20,13422.812,766319226.30701,140667
1620774000000,2021-05-11 23:00:00,BTC/USDT,56445.98,56819.01,56259.81,56710.43,6641.676,375444466.56789,76264
1620770400000,2021-05-11 22:00:00,BTC/USDT,56559.95,56674.88,56361.66,56445.98,4864.934,274979677.72608,61876
1620766800000,2021-05-11 21:00:00,BTC/USDT,56844.37,56905.63,56350.59,56559.96,6799.708,385173394.66120,85787
1620763200000,2021-05-11 20:00:00,BTC/USDT,56657.11,56885.00,56510.27,56844.37,5713.721,324150948.35446,71728
1620759600000,2021-05-11 19:00:00,BTC/USDT,56408.80,56908.66,56368.90,56657.12,8722.475,494196695.61086,97919
1620756000000,2021-05-11 18:00:00,BTC/USDT,56415.82,56734.42,56280.33,56408.80,8141.303,460044870.51664,92284
1620752400000,2021-05-11 17:00:00,BTC/USDT,56036.05,56559.82,55965.00,56415.81,7907.011,445183862.70355,93312
1620748800000,2021-05-11 16:00:00,BTC/USDT,56086.62,56634.10,55800.00,56036.04,15880.472,892431503.64910,168418
1620745200000,2021-05-11 15:00:00,BTC/USDT,55717.77,56199.00,55574.19,56084.25,11932.462,667957717.86851,125654
1620741600000,2021-05-11 14:00:00,BTC/USDT,55786.45,55947.43,55528.98,55717.77,13533.970,754513179.30006,132450
1620738000000,2021-05-11 13:00:00,BTC/USDT,55425.30,55790.00,54927.19,55786.45,17898.713,991836657.03223,183808
1620734400000,2021-05-11 12:00:00,BTC/USDT,55276.55,55455.39,54821.00,55425.29,16546.007,912881475.04338,176314
1620730800000,2021-05-11 11:00:00,BTC/USDT,55892.29,56024.08,55205.00,55276.56,11687.240,650466903.25721,124028
1620727200000,2021-05-11 10:00:00,BTC/USDT,55950.01,56262.61,55788.13,55892.28,10105.411,565822954.24820,112839
1620723600000,2021-05-11 09:00:00,BTC/USDT,55401.39,56083.57,55369.23,55950.00,9474.258,527927460.28980,103721
1620720000000,2021-05-11 08:00:00,BTC/USDT,55792.83,55914.00,55224.00,55401.39,10658.845,591944689.07855,121440
1620716400000,2021-05-11 07:00:00,BTC/USDT,55718.16,55888.88,55480.00,55792.83,7442.096,414158169.91841,91703
1620712800000,2021-05-11 06:00:00,BTC/USDT,54845.69,55837.67,54778.39,55718.16,9715.808,537857993.34847,108153
1620709200000,2021-05-11 05:00:00,BTC/USDT,55397.05,55557.41,54620.72,54842.63,11413.155,628557758.14784,122402
1620705600000,2021-05-11 04:00:00,BTC/USDT,55197.60,55599.00,55055.00,55397.04,9121.480,505086185.05730,105559
1620702000000,2021-05-11 03:00:00,BTC/USDT,54684.65,55337.28,54541.33,55197.59,13553.265,744510526.28202,141338
1620698400000,2021-05-11 02:00:00,BTC/USDT,55631.48,55998.76,54577.07,54684.65,18308.722,1011855357.43723,178676
1620694800000,2021-05-11 01:00:00,BTC/USDT,55539.00,55889.34,55135.61,55631.48,15604.833,866924684.80835,147627
1620691200000,2021-05-11 00:00:00,BTC/USDT,55869.41,56500.00,55512.00,55539.00,15558.539,870364242.34244,161089
1620687600000,2021-05-10 23:00:00,BTC/USDT,56273.44,56278.00,55546.55,55869.67,13901.801,777397932.13048,138944
1620684000000,2021-05-10 22:00:00,BTC/USDT,55684.74,56280.61,55431.01,56274.82,13170.209,735538872.02293,144140
1620680400000,2021-05-10 21:00:00,BTC/USDT,55270.99,55830.78,55056.01,55684.75,12999.561,722227613.52801,167372
1620676800000,2021-05-10 20:00:00,BTC/USDT,55828.13,55828.14,53250.00,55271.00,56497.311,3100036802.98576,654646
1620673200000,2021-05-10 19:00:00,BTC/USDT,56847.20,57058.57,55600.00,55828.14,26187.233,1474693114.08955,269076
1620669600000,2021-05-10 18:00:00,BTC/USDT,57053.76,57251.93,56450.00,56850.00,20470.076,1163714906.45307,212083
1620666000000,2021-05-10 17:00:00,BTC/USDT,57666.37,57777.00,56905.00,57053.75,19401.694,1113989054.84970,179510
1620662400000,2021-05-10 16:00:00,BTC/USDT,58359.24,58671.01,57666.37,57666.37,22378.457,1303125117.02407,214525
1620658800000,2021-05-10 15:00:00,BTC/USDT,56879.14,58408.20,56700.00,58359.23,21233.322,1221191327.86211,231177
1620655200000,2021-05-10 14:00:00,BTC/USDT,57747.75,57747.75,56841.75,56879.14,21790.033,1250583964.25578,204811
1620651600000,2021-05-10 13:00:00,BTC/USDT,57722.15,58007.24,57523.89,57747.75,12050.042,695990105.69873,124596
1620648000000,2021-05-10 12:00:00,BTC/USDT,58168.63,58299.00,57570.36,57722.16,17742.394,1028067835.09143,161978
1620644400000,2021-05-10 11:00:00,BTC/USDT,57975.11,58386.24,57446.09,58168.62,19441.184,1124880083.42600,178607
1620640800000,2021-05-10 10:00:00,BTC/USDT,57990.00,58256.68,57623.58,57975.44,12883.540,746680222.24605,134497
1620637200000,2021-05-10 09:00:00,BTC/USDT,58484.26,58695.57,57832.00,57990.00,14580.247,848564003.15471,145428
1620633600000,2021-05-10 08:00:00,BTC/USDT,58465.00,58676.88,58120.00,58484.26,15848.243,925350214.23210,156540
1620630000000,2021-05-10 07:00:00,BTC/USDT,58936.72,59049.61,58418.56,58465.01,10110.887,593939582.39100,107040
1620626400000,2021-05-10 06:00:00,BTC/USDT,59149.55,59265.87,58825.00,58936.73,7097.258,419088904.76728,77189
1620622800000,2021-05-10 05:00:00,BTC/USDT,59244.00,59533.56,58800.00,59149.55,11546.381,682192201.64767,107177
1620619200000,2021-05-10 04:00:00,BTC/USDT,59428.56,59654.00,59107.60,59244.00,11157.474,661983417.12700,103141
1620615600000,2021-05-10 03:00:00,BTC/USDT,59063.32,59544.30,59003.21,59428.55,10882.985,645623795.01300,117133
1620612000000,2021-05-10 02:00:00,BTC/USDT,58762.89,59181.20,58728.64,59063.32,6684.394,393871699.34693,75787
1620608400000,2021-05-10 01:00:00,BTC/USDT,58913.17,59071.83,58688.74,58762.89,8659.888,509750952.09557,86649
1620604800000,2021-05-10 00:00:00,BTC/USDT,58292.53,58946.74,58088.88,58913.17,9522.519,556768123.47372,102298
1620601200000,2021-05-09 23:00:00,BTC/USDT,57983.79,58472.55,57983.79,58292.53,7216.795,420420653.26850,79655
1620597600000,2021-05-09 22:00:00,BTC/USDT,58045.87,58263.68,57911.20,57981.95,7129.794,414263131.31199,81460
1620594000000,2021-05-09 21:00:00,BTC/USDT,57885.90,58189.00,57824.97,58045.87,6838.219,396537872.17711,88579
1620590400000,2021-05-09 20:00:00,BTC/USDT,57343.03,57988.95,57255.60,57885.90,8296.853,479399220.16010,97975
1620586800000,2021-05-09 19:00:00,BTC/USDT,57516.71,57650.00,57085.95,57343.03,6115.519,350742474.36048,77322
1620583200000,2021-05-09 18:00:00,BTC/USDT,57539.09,57731.00,57266.11,57516.70,5053.176,290582205.63351,66404
1620579600000,2021-05-09 17:00:00,BTC/USDT,57651.27,57717.55,57360.34,57539.10,5665.131,325837010.80816,65482
1620576000000,2021-05-09 16:00:00,BTC/USDT,57461.84,57950.00,57388.66,57651.27,9840.064,567519603.07667,107872
1620572400000,2021-05-09 15:00:00,BTC/USDT,57244.62,57504.71,57069.00,57461.83,6739.516,386518277.04991,79199
1620568800000,2021-05-09 14:00:00,BTC/USDT,57284.01,57529.81,57214.82,57244.60,10452.718,599601160.04479,102918
1620565200000,2021-05-09 13:00:00,BTC/USDT,56523.14,57475.32,56495.00,57284.00,17309.236,986465688.99652,156929
1620561600000,2021-05-09 12:00:00,BTC/USDT,57975.00,58077.21,56316.00,56523.14,35709.244,2039428420.54350,343828
1620558000000,2021-05-09 11:00:00,BTC/USDT,58027.02,58285.64,57950.00,57975.01,7189.099,417830054.26189,81886
1620554400000,2021-05-09 10:00:00,BTC/USDT,58004.24,58113.38,57600.01,58027.03,9265.539,536019566.06764,101786
1620550800000,2021-05-09 09:00:00,BTC/USDT,58211.60,58437.02,57643.04,58004.25,12495.850,725261043.26415,125700
1620547200000,2021-05-09 08:00:00,BTC/USDT,57997.21,58308.30,57868.76,58212.10,6794.789,394716811.53023,79865
1620543600000,2021-05-09 07:00:00,BTC/USDT,58401.36,58419.96,57731.37,57997.20,10221.366,593468360.12024,108115
1620540000000,2021-05-09 06:00:00,BTC/USDT,58491.19,58620.00,58290.71,58401.35,5094.409,297935194.60418,61662
1620536400000,2021-05-09 05:00:00,BTC/USDT,58217.73,58625.41,58010.00,58491.19,6878.102,401469627.09125,79760
1620532800000,2021-05-09 04:00:00,BTC/USDT,58651.16,58909.65,57820.00,58213.17,20067.690,1169095051.21713,214571
1620529200000,2021-05-09 03:00:00,BTC/USDT,58661.48,59056.00,58509.95,58651.17,12476.230,733672582.33167,130062
1620525600000,2021-05-09 02:00:00,BTC/USDT,59231.00,59246.89,58573.00,58661.47,7995.824,470615904.65011,94255
1620522000000,2021-05-09 01:00:00,BTC/USDT,58617.30,59335.19,58409.10,59230.23,13706.404,806482934.70603,124805
1620518400000,2021-05-09 00:00:00,BTC/USDT,58926.36,59165.73,58582.60,58617.30,7402.447,436153133.70307,84551
1620514800000,2021-05-08 23:00:00,BTC/USDT,58628.30,58972.79,58542.29,58924.98,4424.869,259753974.20999,64104
1620511200000,2021-05-08 22:00:00,BTC/USDT,58826.27,59172.73,58546.92,58628.30,6968.730,409744964.02786,87214
1620507600000,2021-05-08 21:00:00,BTC/USDT,58991.34,59131.54,58702.18,58826.26,6261.090,368954408.96915,83183
1620504000000,2021-05-08 20:00:00,BTC/USDT,59097.41,59590.96,58812.64,58991.34,11224.206,664387182.90598,128412
1620500400000,2021-05-08 19:00:00,BTC/USDT,59132.34,59397.00,58955.03,59097.42,7117.678,421067026.32181,85844
1620496800000,2021-05-08 18:00:00,BTC/USDT,58994.75,59353.22,58994.75,59132.33,9026.566,533997891.56582,108179
1620493200000,2021-05-08 17:00:00,BTC/USDT,58441.63,59110.32,58210.00,58994.76,13293.827,781821242.80795,143121
1620489600000,2021-05-08 16:00:00,BTC/USDT,57660.76,58576.94,57660.76,58441.63,18341.560,1066755143.39638,197005
1620486000000,2021-05-08 15:00:00,BTC/USDT,59016.60,59022.32,57529.94,57660.76,22440.953,1307171300.81491,233472
1620482400000,2021-05-08 14:00:00,BTC/USDT,58931.76,59144.70,58671.21,59016.11,10719.459,631483844.61939,128345
1620478800000,2021-05-08 13:00:00,BTC/USDT,58901.11,59513.69,58730.24,58933.84,16183.560,957390247.19351,191308
1620475200000,2021-05-08 12:00:00,BTC/USDT,58593.08,59146.09,58238.53,58900.00,12004.082,704078586.62712,135830
1620471600000,2021-05-08 11:00:00,BTC/USDT,58599.20,58842.41,58416.56,58593.08,7272.477,426378696.89241,87777
1620468000000,2021-05-08 10:00:00,BTC/USDT,58872.42,58949.00,58332.00,58599.20,10670.262,625956608.34303,112887
1620464400000,2021-05-08 09:00:00,BTC/USDT,58958.00,59264.78,58723.00,58872.42,12568.677,740688463.64297,133822
1620460800000,2021-05-08 08:00:00,BTC/USDT,58500.00,59469.53,58499.99,58958.01,29278.609,1729420061.40672,306915
1620457200000,2021-05-08 07:00:00,BTC/USDT,57863.03,58589.36,57660.25,58500.00,12467.614,725468282.02574,126347
1620453600000,2021-05-08 06:00:00,BTC/USDT,57940.87,58027.00,57518.47,57863.03,7763.252,448447558.75959,87075
1620450000000,2021-05-08 05:00:00,BTC/USDT,58114.08,58130.09,57850.50,57947.14,6466.943,374943121.92094,73549
1620446400000,2021-05-08 04:00:00,BTC/USDT,58172.21,58688.00,58006.85,58114.07,9719.123,566944883.76647,105110
1620442800000,2021-05-08 03:00:00,BTC/USDT,58309.80,58476.67,58035.50,58172.21,7631.952,444461386.35274,89644
1620439200000,2021-05-08 02:00:00,BTC/USDT,57612.64,58387.44,57550.00,58309.80,8148.939,472267386.25614,98437
1620435600000,2021-05-08 01:00:00,BTC/USDT,57742.61,57863.90,57483.00,57612.65,5005.290,288615791.20543,64660
1620432000000,2021-05-08 00:00:00,BTC/USDT,57350.89,57811.73,56961.25,57742.62,9907.011,569128640.26504,111292
1620428400000,2021-05-07 23:00:00,BTC/USDT,57096.61,57442.10,57084.67,57350.88,5799.213,332272645.59894,68730
1620424800000,2021-05-07 22:00:00,BTC/USDT,57435.42,57636.59,56820.00,57096.62,9874.533,564638337.74910,108103
1620421200000,2021-05-07 21:00:00,BTC/USDT,57685.78,57698.90,57153.33,57435.42,7791.552,447519524.25567,93415
1620417600000,2021-05-07 20:00:00,BTC/USDT,57670.63,58126.00,57425.35,57685.79,9074.228,524525050.57062,103512
1620414000000,2021-05-07 19:00:00,BTC/USDT,57960.01,58066.80,57515.15,57670.62,9140.283,527563604.31661,96028
1620410400000,2021-05-07 18:00:00,BTC/USDT,58208.84,58222.46,57710.00,57960.01,10826.272,627575884.91678,111673
1620406800000,2021-05-07 17:00:00,BTC/USDT,58375.55,58800.00,58010.00,58208.83,18181.006,1062832518.93763,188367
1620403200000,2021-05-07 16:00:00,BTC/USDT,57558.07,58386.34,57168.30,58375.54,22469.262,1299566356.61285,225394
1620399600000,2021-05-07 15:00:00,BTC/USDT,57166.56,57659.98,57083.28,57558.06,10257.937,588564250.05371,118233
1620396000000,2021-05-07 14:00:00,BTC/USDT,57050.80,57248.93,56725.66,57166.57,10451.885,595818566.48797,114346
1620392400000,2021-05-07 13:00:00,BTC/USDT,57493.06,57730.36,56939.13,57050.29,13621.132,780502638.38269,136404
1620388800000,2021-05-07 12:00:00,BTC/USDT,56510.55,57618.78,56270.00,57493.07,20730.954,1182818531.58165,209833
1620385200000,2021-05-07 11:00:00,BTC/USDT,56450.08,56837.34,56261.50,56510.58,8636.273,488564902.38970,99455
1620381600000,2021-05-07 10:00:00,BTC/USDT,56293.78,56721.00,56293.78,56450.07,7286.729,412094552.66515,89692
1620378000000,2021-05-07 09:00:00,BTC/USDT,56158.00,56594.25,56120.00,56293.78,8382.254,472222863.30767,96932
1620374400000,2021-05-07 08:00:00,BTC/USDT,55854.41,56227.52,55645.25,56159.70,8575.688,479346969.28170,97019
1620370800000,2021-05-07 07:00:00,BTC/USDT,56164.25,56331.31,55758.81,55854.40,7626.065,427517333.09749,92712
1620367200000,2021-05-07 06:00:00,BTC/USDT,55867.74,56257.44,55691.00,56164.24,6016.286,337110449.28691,77691
1620363600000,2021-05-07 05:00:00,BTC/USDT,55889.69,56148.82,55779.68,55863.87,6156.673,344469456.95950,78694
1620360000000,2021-05-07 04:00:00,BTC/USDT,55770.01,55949.45,55300.00,55889.69,12208.774,678951397.40279,133919
1620356400000,2021-05-07 03:00:00,BTC/USDT,55889.01,56189.38,55555.55,55770.02,8138.415,454661653.60695,93171
1620352800000,2021-05-07 02:00:00,BTC/USDT,56255.45,56464.59,55541.09,55889.00,11074.295,619670995.54221,122313
1620349200000,2021-05-07 01:00:00,BTC/USDT,56437.75,56616.00,55936.44,56255.83,10323.151,580565865.28787,104657
1620345600000,2021-05-07 00:00:00,BTC/USDT,56435.35,57179.13,56092.17,56437.74,13516.644,766462815.68178,143919
1620342000000,2021-05-06 23:00:00,BTC/USDT,56544.45,56850.00,56302.82,56435.35,7186.496,406451048.92391,91221
1620338400000,2021-05-06 22:00:00,BTC/USDT,56336.52,56616.98,56232.22,56544.45,5501.363,310323552.13605,71704
1620334800000,2021-05-06 21:00:00,BTC/USDT,55970.90,56499.00,55950.00,56336.51,6768.668,380632021.07633,84279
1620331200000,2021-05-06 20:00:00,BTC/USDT,56186.01,56318.37,55716.93,55970.89,10809.871,605202752.31984,119944
1620327600000,2021-05-06 19:00:00,BTC/USDT,55859.80,56425.73,55297.91,56186.01,20800.099,1161027235.22545,213938
1620324000000,2021-05-06 18:00:00,BTC/USDT,56871.94,57059.74,55529.59,55859.80,29076.425,1631352957.56465,280834
1620320400000,2021-05-06 17:00:00,BTC/USDT,56794.28,57169.85,56764.80,56871.94,6709.203,382528272.41152,78295
1620316800000,2021-05-06 16:00:00,BTC/USDT,57173.48,57564.88,56632.16,56794.28,16823.089,961052529.86028,162261
1620313200000,2021-05-06 15:00:00,BTC/USDT,57243.63,57440.54,56843.00,57173.49,12744.145,728053357.08662,132147
1620309600000,2021-05-06 14:00:00,BTC/USDT,57354.69,57489.07,56922.11,57243.62,12485.057,714776294.98593,116772
